LoanTypeName,EmployerName,TheLoanBal,Boundery
20,1,26662,1
9,1,2500,1
17,1,260000,1
20,1,365000,1
7,1,1000,1
7,1,20000,1
20,1,145161,1
2,1,24994,1
16,1,24998,1
16,1,23330,1
20,1,277055,1
11,1,550497,1
9,1,5000,1
2,1,-3000,1
2,1,33748,1
10,1,-13000,1
10,1,503752,1
11,1,1291312,1
16,1,25000,1
11,1,1267622,1
11,1,213800,1
20,1,454685,1
10,1,140375,1
11,1,-0.5,1
11,1,882700,1
20,1,172537,1
11,1,664526,1
7,1,18000,1
20,1,233810,1
7,1,12500,1
16,1,10083,1
9,1,690,1
7,1,15000,1
7,1,3500,1
6,1,114000,1
11,1,-0.5,1
11,1,613238,1
2,1,9998,1
11,1,-0.5,1
10,1,148850,1
11,1,1537425,1
20,1,243750,1
7,1,30000,1
8,0,13346,1
6,1,55000,1
2,0,-0.75,1
2,1,100000,1
10,0,-0.25,1
11,0,1543606,1
20,0,447915,1
7,0,20000,1
20,1,226664,1
11,1,798731,1
7,1,12000,1
16,1,20832,1
7,1,21000,1
16,1,12500,1
20,1,206040,1
9,1,1000,1
7,1,6000,1
20,0,266660,1
10,0,1010797,1
20,1,332916,1
10,1,738800,1
20,1,304160,1
10,1,946930,1
2,1,25000,1
11,1,219614,1
6,1,171000,1
9,1,3500,1
17,1,146933,1
7,1,14000,1
18,1,189202,1
11,1,-11373,1
10,1,-8,1
6,1,24000,1
20,1,136500,1
11,1,-13878,1
10,1,-6633,1
7,1,17000,1
20,1,280500,1
10,1,95167,1
11,1,367743,1
7,1,20000,1
2,1,12500,1
10,1,375312,1
2,1,4997,1
9,1,5000,1
20,1,481082,1
20,1,419832,1
10,1,62538,1
20,1,227124,1
7,1,14000,1
20,1,183645,1
10,1,376438,1
20,1,290623,1
10,1,747312,1
20,1,267186,1
11,1,103437,1
11,1,1031175,1
7,1,36000,1
2,1,4500,1
20,1,218660,1
7,1,7000,1
20,1,268788.92,1
2,1,82500,1
11,1,848750,1
11,1,680850,1
20,1,538582,1
2,1,22500,1
10,1,564092,1
20,1,686664,1
11,1,500732,1
20,1,327875,1
7,1,22000,1
11,1,407560,1
10,1,376287,1
7,1,21000,1
16,1,12500,1
20,1,359332,1
7,1,5500,1
10,1,-0.5,1
7,1,22000,1
11,1,665119,1
20,1,655062,1
7,1,20000,1
9,1,1000,1
11,1,587700,1
16,1,12000,1
2,1,7580,1
10,1,116223.5,1
20,1,119996,1
2,1,66664,1
2,1,-2499,1
20,1,169125,1
10,1,282793,1
7,1,17000,1
11,1,536450,1
11,1,206962,1
2,1,36000,1
11,1,244315,1
18,1,-5000,1
7,1,21000,1
9,1,10000,1
6,1,117000,1
10,1,53975,1
10,1,-8844,1
10,1,238600,1
10,1,-4422,1
11,1,78297.5,1
7,1,12000,1
20,1,314416,1
2,1,12497,1
2,1,50416,1
18,1,136388,1
2,1,22500,1
2,1,41655,1
10,1,33818.75,1
2,1,60000,1
20,1,110000,1
11,1,302818,1
11,1,172627,1
6,0,1075000,1
10,0,2285720,1
1,0,666665,1
1,0,373332,1
6,0,577708,1
10,0,2633330,1
10,0,2572144,1
1,0,1529999,1
6,0,616875,1
10,0,2553566,1
1,0,953332,1
1,0,1400000,1
10,0,2356800,1
6,0,812494,1
9,1,10000,1
7,1,20000,1
20,1,286540,1
9,1,-0.85,1
11,1,580058,1
16,1,33332,1
11,1,-0.75,1
10,1,907150,1
18,1,5100,1
10,1,-34.5,1
10,1,287575,1
20,1,241728,1
11,1,-1373.75,1
20,1,239582,1
11,1,438741,1
16,1,29162,1
10,1,480925,1
6,1,33750,1
9,1,4000,1
7,1,9000,1
20,1,368166,1
11,1,376174,1
10,1,58000,1
10,1,666540,1
10,1,655315,1
2,1,-2087,1
2,1,59583,1
2,1,-20000,1
11,1,496512,1
10,1,37562,1
17,1,312000,1
20,1,265832,1
20,1,65328,1
2,1,91666,1
14,1,-10000,1
11,1,296700,1
11,1,358762,1
16,1,18332,1
17,1,200830,1
7,1,16000,1
20,1,203119,1
7,1,16000,1
16,1,20000,1
11,1,1442325,1
16,1,37500,1
6,0,39000,1
11,1,132544,1
6,1,90000,1
9,1,717,1
20,1,623000,1
7,1,12000,1
20,0,293750,1
20,1,147765,1
20,1,450416,1
11,1,624558,1
16,1,29166,1
11,1,272550,1
20,1,105000,1
20,1,174998,1
1,1,60549,1
20,1,282332,1
7,1,16000,1
16,1,8000,1
7,1,28000,1
11,1,554408,1
20,1,433580,1
11,1,439650,1
20,1,132029,1
10,1,592924,1
2,1,175000,1
7,1,30000,1
20,1,500498,1
17,1,216665,1
10,1,166734,1
2,1,10405,1
11,1,386477,1
2,1,21250,1
18,1,25000,1
2,1,14999,1
7,1,20000,1
11,1,131498,1
2,1,170000,1
10,1,443227,1
20,1,271332,1
10,1,683150,1
20,1,247805,1
11,1,200055,1
2,1,2000,1
2,1,4247,1
2,1,6666,1
18,1,40745,1
11,1,330338,1
11,1,-7218,1
7,1,25000,1
20,1,466370,1
10,1,178010,1
2,1,100000,1
11,1,421475,1
2,1,78500,1
10,1,-20064,1
20,1,434062,1
16,1,45833,1
7,1,30000,1
11,1,290944,1
9,1,3000,1
10,1,273055.75,1
16,1,20000,1
11,1,1382458,1
18,1,193000,1
7,1,20000,1
20,1,369680,1
11,1,1320100,1
7,1,25000,1
9,1,7000,1
6,1,112500,1
10,1,1462658,1
11,1,115305,1
2,0,50000,1
11,0,400868,1
7,0,10000,1
20,1,186872,1
11,1,727275,1
2,1,-667,1
16,1,39416,1
2,1,24998,1
2,1,19430,1
7,1,10000,1
20,1,174375,1
11,1,540625,1
9,1,10000,1
7,1,18000,1
16,1,6250,1
20,1,311664,1
9,1,1150,1
10,1,948248,1
10,1,-0.5,1
18,1,124365,1
11,1,437362,1
2,1,26660,1
18,1,66665,1
20,1,222748,1
7,1,5000,1
11,1,499688,1
2,1,-8335,1
20,1,159374,1
7,1,12000,1
18,1,30400,1
17,1,166665,1
2,1,16041,1
16,1,22916,1
20,1,592250,1
10,1,70717.5,1
7,1,20000,1
20,1,415125,1
16,1,29333,1
7,1,20000,1
16,1,16666,1
20,1,210832,1
7,1,39000,1
9,1,10000,1
11,1,1135202,1
7,1,4000,1
18,1,192000,1
16,1,47081,1
9,1,1600,1
11,1,151532,1
20,1,328020,1
7,1,10000,1
7,1,13000,1
9,1,1150,1
20,1,249372,1
20,1,203437,1
18,1,73133,1
7,1,15000,1
5,1,55000,1
11,1,63938,1
20,1,288359.08,1
10,1,9,1
10,1,615509,1
11,1,609992,1
11,1,-3856,1
20,1,330624,1
20,1,270250,1
11,1,340035,1
7,1,20000,1
20,1,70000,1
10,1,430502,1
10,1,117284,1
2,1,-4167,1
10,1,610747,1
10,1,470275,1
20,1,527082,1
11,1,114793,1
7,1,39000,1
20,1,478500,1
16,1,25000,1
11,1,668389,1
11,1,-8408,1
7,1,5000,1
10,1,674275,1
7,1,10000,1
20,1,249412,1
2,1,14575,1
10,1,56402,1
2,0,37433,1
10,0,198422,1
16,1,30000,1
10,1,239925,1
2,1,-0.3,1
20,1,184990,1
10,1,301048,1
11,1,-0.5,1
20,1,39658,1
10,1,135759.2,1
10,1,627658,1
11,1,419025.5,1
2,1,7495,1
11,1,596016,1
11,1,-500,1
20,1,496437,1
7,1,20000,1
18,1,30782,1
20,1,190310,1
2,1,23800,1
11,1,597710,1
11,1,-9030,1
20,1,443746.65,1
10,1,45309,1
2,1,73332,1
10,1,386775,1
16,1,40500,1
20,1,116455,1
11,1,-6300,1
16,1,35747,1
20,1,74229,1
18,1,221400,1
9,1,560,1
20,1,277916,1
7,1,5000,1
11,1,142735,1
20,1,421664,1
11,1,585679,1
11,1,378050,1
20,1,216332,1
11,1,157903,1
2,1,-3750,1
6,1,70000,1
10,1,1367673,1
10,1,-6820.5,1
10,0,666742,1
2,0,-3.8,1
2,0,-316,1
10,1,-9840.75,1
2,1,25193,1
11,1,487608,1
20,1,355654.84,1
18,0,72020,1
2,0,-2500,1
2,0,10000,1
10,1,248375,1
20,1,203287,1
16,1,13332,1
20,1,482758.27,1
20,1,639208,1
10,1,4035.25,1
7,1,41000,1
11,1,799900,1
20,1,560790,1
11,1,329277,1
11,0,111536,1
7,1,14000,1
20,1,235750,1
11,1,506038,1
20,1,526748,1
10,0,255013.03,1
10,1,200341,1
7,1,24000,1
20,1,108000,1
10,1,37325,1
17,1,194731,1
11,1,876750,1
20,1,483750,1
11,1,-13500,1
11,1,470243,1
2,1,10405,1
2,1,-4200,1
11,1,642700,1
7,1,15000,1
20,1,525850,1
9,1,-20.09,1
16,1,18333,1
9,1,867,1
9,1,-7.12,1
9,1,-75.78,1
18,1,27828,1
7,1,8000,1
2,1,26660,1
10,1,364788,1
10,1,1192444,1
20,1,328124,1
20,1,577412,1
7,1,42000,1
10,1,1100625,1
16,1,29165,1
2,1,29995,1
11,1,567601,1
11,1,-5950,1
11,1,1838318,1
2,1,14575,1
10,1,256902,1
2,1,116665,1
10,1,290552,1
2,1,14000,1
11,1,135910,1
20,1,483750,1
20,1,154196,1
9,1,5500,1
7,1,10000,1
20,1,195248,1
9,1,-46.57,1
9,1,-32.91,1
9,1,-10.85,1
7,1,26000,1
2,1,32950,1
2,1,36666,1
2,1,45833,1
11,1,530164,1
11,1,1541766,1
9,1,5000,1
20,1,479166,1
17,1,92698,1
16,1,17416,1
11,1,148531,1
11,1,-1600,1
2,1,-3334,1
11,1,-5473.5,1
7,1,8000,1
20,1,297082,1
18,1,159998,1
10,1,-7579,1
2,1,33332,1
10,1,522865,1
2,1,52074,1
16,1,38664,1
20,1,140555,1
16,1,80000,1
10,1,-0.25,1
10,1,1053111,1
11,1,458095,1
2,1,22916,1
11,1,373010,1
17,1,23400,1
10,1,270868,1
16,1,41666,1
20,1,454685,1
20,1,126663,1
20,1,108290,1
11,1,237831,1
6,1,122400,1
9,1,10000,1
9,1,6500,1
9,1,-70,1
9,1,-73.97,1
9,1,-24.16,1
7,1,7000,1
9,1,-50,1
20,1,280790,1
9,1,6000,1
9,1,-1.07,1
11,1,1839430,1
20,1,703125,1
17,1,641332,1
11,1,697050,1
11,1,538088,1
20,1,237244,1
11,1,173288,1
7,1,13000,1
20,1,118433,1
7,1,5000,1
16,1,149999,1
2,1,74995,1
10,1,138112.5,1
9,1,3500,1
7,1,16500,1
20,1,174998,1
11,1,218244,1
10,1,300125,1
10,1,172240,1
10,1,9992,1
2,1,23330,1
9,1,7000,1
7,1,10000,1
10,1,231240,1
16,1,15832,1
7,1,10000,1
20,1,180248,1
9,1,2000,1
10,1,292300,1
20,1,170831,1
20,1,472500,1
16,1,17500,1
10,1,455311,1
20,1,290058,1
10,1,613288,1
10,1,598600,1
20,1,229915.33,1
2,1,22220,1
18,1,138000,1
7,1,21000,1
20,1,175000,1
20,1,47594,1
10,1,103300,1
7,1,7500,1
20,1,280000,1
7,1,22000,1
20,1,323746,1
10,1,275382,1
20,1,397184,1
9,1,3400,1
20,1,86895,1
16,1,28416,1
2,1,4155,1
11,1,438806,1
2,1,6664,1
10,1,545700,1
2,1,42575,1
10,1,1501160,1
20,1,218662,1
9,1,3000,1
7,1,30000,1
9,1,-19.99,1
9,1,2200,1
9,1,-14.29,1
9,1,-1.05,1
20,1,236708,1
9,1,-0.18,1
9,1,-4.39,1
9,1,-2.76,1
18,1,26831,1
11,1,-3000,1
10,1,565154,1
20,1,275037,1
10,1,161060,1
16,1,14166,1
9,1,1500,1
20,1,461250,1
7,1,13500,1
10,1,854159,1
7,1,10000,1
2,1,5380,1
2,1,33332,1
20,1,405762.1,1
18,1,41665,1
7,1,14000,1
11,1,15403.5,1
2,1,8326,1
20,1,66660,1
10,1,100040,1
7,1,25000,1
11,1,784334,1
20,1,231562,1
10,1,175058.5,1
10,1,962775,1
7,1,30000,1
16,1,22500,1
20,1,114665,1
10,1,55165,1
7,1,21000,1
20,1,244996,1
10,1,110018,1
2,1,123750,1
10,1,534175,1
10,1,-0.5,1
10,1,881220,1
20,1,716832,1
7,1,20000,1
10,1,100712.75,1
11,0,306663,1
20,1,225000,1
7,1,5500,1
16,1,20000,1
10,1,585601,1
10,1,367189,1
4,1,-3334,1
2,1,30000,1
11,1,430740,1
17,1,96666,1
7,1,10000,1
16,1,7333,1
20,1,240620,1
18,1,2055,1
9,0,8000,1
13,0,6619.73,1
7,0,5500,1
2,0,35806,1
2,0,5092,1
9,0,8000,1
20,0,300000,1
7,0,8000,1
18,0,193333,1
2,0,57510,1
16,1,6664,1
7,1,22000,1
20,1,363124,1
2,1,6655,1
11,1,228270,1
20,1,238332,1
9,1,-270,1
11,1,437650,1
11,1,124374,1
2,1,-5000,1
2,1,45831,1
10,0,87681,1
16,1,36664,1
7,1,40000,1
11,1,984926,1
20,1,610832,1
18,0,64484,1
7,0,1500,1
7,0,15000,1
20,0,609041,1
11,0,214003,1
11,0,-0.5,1
2,1,10000,1
20,1,262498,1
11,1,739181,1
7,1,15000,1
11,1,906948,1
2,1,-200,1
11,1,348008,1
2,1,64166,1
20,1,216000,1
9,1,10000,1
7,1,25000,1
2,1,16650,1
2,1,67500,1
2,1,76500,1
10,1,-0.5,1
2,1,45831,1
2,1,108332,1
7,1,16000,1
2,1,50000,1
18,1,-9200,1
11,1,316050,1
7,1,18000,1
11,1,16187.5,1
2,1,100000,1
20,1,162497,1
10,1,417442,1
10,1,682025,1
20,1,128125,1
20,1,458332,1
9,1,3000,1
16,1,20000,1
7,1,34000,1
16,1,7498,1
7,1,5000,1
20,1,151370,1
10,1,167950,1
18,1,-6372,1
20,1,341166,1
7,1,50000,1
6,1,52500,1
10,1,747554,1
20,1,333500,1
10,1,341293,1
13,0,6000,1
11,0,570409,1
11,1,150275,1
20,1,68331,1
21,1,10000,1
20,1,271332,1
7,1,16000,1
9,1,4900,1
9,1,-139.06,1
9,1,-52.9,1
10,1,87178,1
20,1,152037,1
7,1,70000,1
2,1,31500,1
2,1,17500,1
2,1,41662,1
11,1,182662.5,1
20,1,231000,1
7,1,9000,1
20,1,288458,1
9,1,2600,1
11,1,206492,1
11,1,212310,1
20,1,305787,1
2,1,41666,1
18,1,103495,1
10,1,227375,1
2,1,74665,1
20,1,406080,1
11,1,293405,1
10,1,951400,1
2,1,33332,1
20,1,349562,1
10,0,941175,1
11,1,460096,1
17,1,174000,1
9,1,4000,1
7,1,7500,1
20,1,84529.82,1
16,1,4166,1
2,1,20000,1
10,1,-1493,1
2,1,-7521,1
2,1,-4167,1
11,1,742655,1
9,1,4000,1
7,1,10000,1
20,1,499375,1
10,1,144125,1
11,1,327330,1
7,1,30000,1
9,1,3000,1
20,1,585937,1
11,1,408099,1
11,1,852000,1
2,1,300000,1
20,1,333328,1
11,1,427549,1
20,1,378937,1
7,1,9000,1
2,1,40000,1
18,1,-8000,1
10,1,179688,1
7,1,9000,1
2,1,24000,1
17,1,120000,1
11,1,648070,1
13,1,16000,1
20,1,303750,1
7,1,7500,1
20,1,227124,1
9,1,1500,1
20,1,268580,1
7,1,15000,1
9,1,2000,1
9,1,-35.06,1
9,1,-99.19,1
7,1,21000,1
20,1,321664,1
9,1,2000,1
11,1,657341,1
2,1,15000,1
11,1,509680,1
7,1,20000,1
16,1,16666,1
20,1,487664,1
11,1,769900,1
20,1,294863,1
20,1,271246,1
2,1,-8334,1
18,1,197333,1
2,1,-9222,1
11,1,341839,1
20,1,266333,1
11,1,-4100,1
11,1,824523,1
7,1,10000,1
10,1,-2728,1
17,1,48000,1
7,1,17000,1
20,1,230000,1
10,1,9668,1
16,1,21662,1
10,1,739350,1
10,1,946125,1
2,1,-6663,1
11,1,351850,1
2,1,93325,1
17,1,297000,1
7,1,20000,1
11,1,345000,1
10,1,169864,1
10,1,98437.5,1
20,1,328124,1
10,0,734350,1
10,1,95388,1
20,1,33325,1
20,1,330935,1
16,1,74998,1
2,1,-0.5,1
2,0,27913,1
2,1,36666,1
7,1,15000,1
2,1,12825,1
2,1,-4085,1
11,1,509150,1
11,1,282317,1
2,1,66660,1
11,1,752982,1
10,1,81288,1
2,1,18000,1
10,1,74056,1
16,1,16666,1
20,1,219475,1
11,1,924576,1
20,1,201250,1
7,1,10000,1
20,1,268131.08,1
11,1,601204,1
7,1,25000,1
2,1,49990,1
16,1,13750,1
11,1,330100,1
9,1,147.37,1
20,1,217248,1
7,1,18000,1
16,1,45000,1
11,1,520595,1
20,1,295748,1
11,1,405754,1
10,1,15494.5,1
7,1,14000,1
18,1,59990,1
9,1,1000,1
20,1,306375,1
16,1,11250,1
18,0,170998,1
2,0,20000,1
7,0,10000,1
7,1,18000,1
9,1,-6.34,1
20,1,881250,1
11,1,129962,1
20,1,447479,1
11,1,509150,1
16,1,10000,1
7,1,14000,1
11,1,424377,1
20,1,176332,1
7,1,7000,1
9,1,500,1
16,1,9166,1
20,1,258124,1
11,1,126688,1
17,1,27000,1
7,1,3000,1
6,0,262446,1
9,0,2000,1
10,0,2099946,1
2,0,210000,1
20,1,374129.49,1
7,1,10000,1
10,1,527370,1
9,1,5000,1
20,1,155456,1
11,0,345424,1
10,1,60594,1
11,1,24788,1
20,1,104500,1
11,0,509628,1
11,1,243788,1
18,1,58330,1
2,1,-0.25,1
11,1,131258,1
11,1,179227,1
20,1,584831,1
16,1,56000,1
7,1,7500,1
18,1,378000,1
20,1,232062,1
10,1,-2739,1
11,1,146025,1
20,1,292500,1
18,1,277080,1
10,1,-11000,1
2,0,-4,1
14,0,-0.5,1
18,1,143330,1
6,1,6826,1
10,0,325156,1
20,0,241875,1
2,0,-70,1
2,0,-27,1
2,0,-44,1
11,1,646954,1
2,1,-5000,1
17,1,112000,1
10,1,361900,1
10,1,335421.5,1
2,1,60000,1
10,1,401575,1
7,1,9000,1
20,1,406000,1
20,1,348332,1
11,1,421688,1
2,1,34990,1
9,1,5200,1
7,1,14000,1
20,1,378580,1
11,1,269448,1
10,1,-8719,1
11,1,274173,1
11,1,-3100,1
16,1,39080,1
17,1,25400,1
7,1,12000,1
7,1,21000,1
11,1,412562,1
2,1,22500,1
11,1,246033,1
18,1,99992,1
2,1,39998,1
17,1,124664,1
10,1,257422,1
10,1,233172,1
7,1,19000,1
9,1,2000,1
20,1,613937,1
10,0,48864,1
7,0,6000,1
2,0,34996,1
10,0,531285,1
2,1,83331,1
2,1,17500,1
11,1,162782,1
20,1,244160,1
16,1,14999,1
7,1,30000,1
20,1,134166,1
7,1,8500,1
11,1,40603.66,1
20,1,59993,1
10,1,249565,1
10,1,-0.5,1
18,1,200666,1
11,1,876030,1
20,1,435625,1
7,1,10000,1
11,1,506471,1
2,1,10000,1
20,1,307458,1
7,1,15000,1
20,1,152164,1
9,1,2200,1
10,1,99704,1
2,1,17498,1
11,1,537730,1
7,0,5000,1
7,1,4000,1
20,1,172333,1
7,1,47000,1
9,1,8455,1
16,1,34000,1
20,1,492705,1
11,1,808285,1
10,1,156011,1
2,0,-7,1
20,1,117500,1
7,1,17000,1
2,0,-2,1
11,1,-0.5,1
7,0,20000,1
11,0,155628,1
20,1,275000,1
7,1,11500,1
2,0,29165,1
18,0,-9,1
10,1,530300,1
7,1,25000,1
20,1,107250,1
11,1,569175,1
2,1,82996,1
11,1,355925,1
7,1,15000,1
2,1,12500,1
2,1,4155,1
11,1,503084,1
2,1,20000,1
7,1,18000,1
20,1,257250,1
2,1,-2230,1
10,0,127437,1
18,1,17990,1
17,1,123932,1
18,1,198000,1
18,1,138000,1
16,1,41666,1
9,1,10000,1
10,1,399276,1
2,1,25000,1
2,1,-5000,1
16,1,36666,1
20,1,266748,1
10,1,184321,1
10,1,136025,1
2,1,40000,1
7,1,20000,1
2,1,48000,1
18,1,-15822,1
11,1,546051,1
11,1,143210,1
6,1,109000,1
10,1,412000,1
20,1,276125,1
20,1,302746,1
20,1,189020,1
9,1,5000,1
17,1,173332,1
10,0,58315,1
11,1,262350,1
2,1,17332,1
7,1,5000,1
10,1,854187,1
20,1,201560,1
2,1,150000,1
18,0,-8,1
2,0,-5.25,1
20,1,123372,1
18,0,199996,1
2,1,13750,1
6,1,70000,1
10,1,184975,1
10,1,79469,1
18,1,-10000,1
20,1,7000,1
11,1,836783,1
7,1,12000,1
11,1,331995,1
11,1,447733,1
20,1,268580,1
16,1,22916,1
7,1,5000,1
11,1,528138,1
2,1,-97.5,1
18,1,50000,1
20,1,318166,1
2,1,4500,1
2,1,15000,1
18,1,174994,1
10,1,550490,1
20,1,67429,1
11,1,1028512,1
10,1,771240,1
11,1,-3931,1
16,1,112500,1
10,1,388838,1
10,1,812293,1
20,1,112500,1
2,0,-837,1
20,1,490312,1
16,1,66666,1
20,1,348750,1
18,0,-8,1
7,1,12000,1
20,1,322000,1
11,1,338280,1
17,1,81330,1
10,1,181728,1
18,0,78000,1
2,0,4997,1
7,0,30000,1
11,0,450288,1
2,0,3608,1
2,0,15000,1
20,1,327041,1
2,1,17060,1
11,1,226586,1
11,1,417398,1
20,1,212664,1
11,1,311377,1
2,1,81496,1
9,1,900,1
20,1,269270,1
7,1,6000,1
11,1,598328.25,1
20,1,200000,1
7,1,10000,1
18,1,-1400,1
10,1,240100,1
20,1,175103,1
7,1,12000,1
17,1,123733.33,1
7,1,7500,1
11,1,704854,1
10,1,688224,1
9,1,8600,1
7,1,22000,1
20,1,300100,1
7,1,16000,1
2,0,116660,1
2,1,75000,1
11,1,-15200,1
11,1,410389,1
20,1,258895,1
9,1,10000,1
9,1,-3.19,1
10,1,160681.5,1
9,1,900,1
16,1,11916,1
20,1,286875,1
9,1,-0.68,1
7,1,10000,1
18,0,192500,1
10,1,-9700,1
20,1,140625,1
11,1,716126,1
7,1,15000,1
16,1,55000,1
20,1,36000,1
11,1,616750,1
17,1,135333,1
10,1,151300,1
11,1,1003950,1
18,1,122655,1
10,1,163338,1
10,1,-0.5,1
10,1,-2450,1
20,1,384936.23,1
9,1,2174.26,1
7,1,15000,1
2,1,4150,1
20,1,239248,1
11,1,500156,1
7,1,10000,1
2,1,-5900,1
9,1,10000,1
11,1,-0.5,1
10,1,195838,1
11,1,17908,1
20,1,61588,1
10,1,454487,1
10,0,200773,1
11,1,-4500,1
11,1,355935,1
7,1,28000,1
10,1,427450,1
20,1,226166,1
16,1,15832,1
7,0,20000,1
6,0,183332,1
10,0,1299998,1
9,0,2500,1
8,0,25500,1
7,0,55000,1
6,0,500250,1
10,0,1857144,1
10,0,2199996,1
6,0,68040,1
16,0,8332,1
9,0,-33.64,1
10,0,1160714,1
9,0,1800,1
7,0,68000,1
6,0,244001.54,1
10,0,1191661,1
1,0,1350000,1
6,0,293750,1
7,0,8000,1
20,0,326790,1
10,0,89668,1
2,1,50000,1
7,1,3000,1
20,1,378874,1
16,1,7333,1
11,1,342052,1
20,1,318748,1
10,1,177776,1
11,1,-0.5,1
2,1,-4167,1
18,1,60660,1
2,1,-5000,1
20,1,258500,1
11,0,169795,1
10,1,771538,1
10,1,1904612,1
10,1,-3062,1
20,1,251164,1
10,1,289952,1
10,1,-5400,1
10,1,495775,1
20,1,241728,1
11,1,386909,1
7,1,15000,1
7,1,20000,1
11,1,566816,1
10,1,1040100,1
20,1,155495,1
10,1,18,1
2,1,-5991,1
11,1,1200372,1
7,1,16000,1
9,1,10000,1
18,1,100000,1
18,1,278995,1
7,1,4000,1
9,1,-4.08,1
9,1,-4.45,1
9,1,-55.8,1
20,1,207372,1
9,1,400,1
9,1,-8.71,1
16,1,22000,1
9,1,-61.56,1
9,1,-15.5,1
20,1,174250,1
10,1,61375,1
7,1,16000,1
9,1,10000,1
20,1,87496,1
10,1,167050,1
7,1,7000,1
20,1,370874,1
16,1,10083,1
2,1,-12227,1
11,1,246637,1
16,1,30000,1
9,1,1500,1
3,1,300000,1
18,1,104300,1
10,1,90968,1
7,1,5000,1
20,1,305624,1
7,1,10000,1
10,1,365172,1
10,1,-13906,1
11,1,876030,1
7,1,24000,1
20,1,179555,1
11,1,761598,1
7,1,10000,1
10,1,50452,1
10,1,-4000,1
2,1,-3300,1
10,1,118440,1
11,1,303271,1
20,1,187463,1
17,1,47664,1
11,1,217643,1
2,0,40000,1
18,0,77000,1
20,1,254583,1
2,1,7500,1
10,1,21002.5,1
7,1,7500,1
20,1,288455,1
16,1,33332,1
10,1,371500,1
10,1,367879,1
10,1,-0.9,1
16,0,20000,1
10,0,23639.25,1
11,0,537903,1
11,0,-0.25,1
18,1,11999.5,1
2,1,53332,1
7,1,22000,1
20,1,399664,1
11,1,310400,1
10,1,702074,1
7,1,15000,1
21,1,10000,1
18,1,449999,1
6,1,56869,1
10,1,708125,1
20,1,412500,1
11,1,224306,1
20,1,58124,1
9,1,-0.94,1
11,1,618374,1
7,1,10000,1
11,0,25272,1
18,1,-0.11,1
10,1,472988,1
2,1,53332,1
10,1,298450,1
6,1,104500,1
7,1,18000,1
16,1,30000,1
20,1,352500,1
2,1,29998,1
7,1,10000,1
11,1,497577,1
20,1,245623,1
16,1,16000,1
7,1,3800,1
2,0,-420,1
20,1,444196.3,1
7,1,34000,1
11,1,1400436,1
20,1,369080,1
17,1,43750,1
10,1,1064820,1
11,1,-0.75,1
9,0,10000,1
6,0,90317.55,1
7,0,2000,1
20,1,512708,1
16,1,18333,1
9,1,2079,1
2,1,20000,1
11,1,534750,1
20,1,232832,1
11,1,423189,1
2,1,13750,1
2,1,10000,1
10,1,569150,1
11,1,604725,1
11,1,938917,1
7,1,15000,1
10,1,-5619,1
10,1,-557,1
20,1,48390,1
11,1,159105,1
9,1,8000,1
20,1,194540,1
11,1,395288,1
11,0,1431411,1
11,0,-0.99,1
18,1,135000,1
2,1,37400,1
10,1,351062,1
10,1,427650,1
20,1,164000,1
10,1,591625,1
2,1,-30,1
2,1,35000,1
2,1,-5000,1
2,1,26664,1
18,1,68500,1
16,1,64165,1
18,1,26000,1
10,0,-0.5,1
20,1,176746,1
7,1,10000,1
20,1,61246,1
10,1,576705,1
10,0,-0.75,1
10,1,480825,1
2,1,83331,1
10,1,362870,1
20,1,70000,1
7,1,11000,1
16,0,55000,1
7,0,11000,1
20,0,136660,1
10,0,32085,1
9,0,10000,1
10,0,-766,1
11,1,455362,1
11,1,171243,1
18,0,30000,1
10,1,-504,1
10,1,190498,1
10,1,575160,1
20,1,259416,1
11,1,328570,1
17,1,180830,1
10,1,351570,1
10,1,499574,1
10,1,118666,1
6,1,13500,1
10,1,399255,1
2,1,26250,1
11,1,991550,1
7,1,11000,1
11,1,196273,1
2,1,13320,1
17,1,121332,1
13,1,5500,1
18,1,7000,1
10,0,2406,1
7,1,12000,1
20,1,285916,1
11,1,125362.5,1
20,1,263435,1
2,1,33332,1
17,1,131665,1
2,1,25000,1
11,1,469625,1
18,0,46333,1
10,0,181344,1
11,1,368315,1
7,1,19000,1
20,1,340000,1
2,1,-4584,1
9,1,2400,1
20,1,249166,1
10,1,730943,1
17,1,96666.67,1
11,1,1037285,1
11,1,164512,1
18,1,-2000,1
20,1,128125,1
11,1,115862,1
2,0,68750,1
2,0,26660,1
2,0,-340,1
11,1,238071,1
20,1,80498,1
10,1,-2540,1
7,1,25000,1
11,1,818100,1
20,1,483331,1
9,1,2500,1
2,1,-14553,1
20,1,246290,1
2,0,7039,1
20,0,44000,1
2,0,-1,1
7,0,3000,1
10,1,260081,1
7,1,20000,1
16,1,18500,1
20,1,305787,1
10,1,417103,1
11,1,76632.5,1
6,1,80500,1
7,1,27000,1
20,1,450620,1
11,1,480715,1
20,1,254583,1
10,1,359862,1
2,1,-5401,1
7,1,13500,1
20,1,296248,1
10,1,271081,1
10,1,430856,1
20,1,183332,1
11,1,-6900,1
20,1,362080,1
16,1,11250,1
11,1,600186,1
10,1,190809,1
11,0,535772,1
18,1,32500,1
20,1,94660,1
10,1,379456,1
20,1,256250,1
2,1,-3000,1
2,1,22500,1
2,1,-3335,1
11,1,-0.3,1
